UserID,ItemID,Rating,Value,Rooms,Location,Cleanliness,FrontDesk,Service,BusinessService
45974,3014,5,5,5,5,5,5,5,5
45974,2370,3,2,3,2,3,3,3,0
45974,2014,5,4,5,3,5,5,5,5
45974,4474,5,5,4,5,5,5,5,5
45974,21663,5,5,5,4,5,3,3,0
45974,2209,3,3,2,5,3,5,4,2
45974,46691,4,4,4,3,4,5,4,0
45996,18667,3,3,3,4,5,4,3,2
45996,7252,5,4,5,4,5,4,4,3
45996,24769,3,3,3,3,3,3,3,4
45996,44322,5,5,4,5,5,4,4,4
45996,9729,5,5,4,5,4,5,4,3
45996,14911,5,4,5,4,5,5,5,4
45996,36320,4,4,3,5,4,5,4,4
45996,3544,2,2,3,4,4,2,3,1
45996,18744,3,3,3,5,4,4,4,3
45996,2629,4,4,4,4,3,3,3,3
45996,4961,5,5,5,4,5,4,4,5
45996,46812,5,5,5,5,5,5,5,5
45996,10766,5,5,3,5,4,5,4,3
45996,2459,3,3,3,4,3,4,3,4
45996,3034,4,3,5,4,5,3,3,4
45996,24942,5,3,4,5,4,2,4,0
45996,2743,5,4,3,3,5,5,5,1
45996,28079,2,5,5,5,5,4,5,0
45996,46809,2,2,2,2,2,2,2,0
45996,33208,3,3,4,3,3,3,3,3
45996,21791,4,4,4,4,4,4,4,4
47415,48562,1,1,2,1,3,2,2,0
47415,777,2,1,5,5,3,2,2,0
47415,6247,3,3,4,5,5,3,3,4
47415,770,4,4,4,3,3,4,4,0
47415,846,3,3,2,4,4,5,4,0
47415,18246,4,3,5,5,3,4,2,0
47415,1016,3,3,2,5,3,4,4,3
47415,42980,3,2,1,5,4,4,4,0
47415,6879,4,3,4,5,4,5,5,0
47415,4239,3,1,4,5,4,2,2,0
47415,683,5,5,5,5,5,5,5,3
47415,733,4,4,3,5,4,5,4,4
47415,1015,4,4,4,5,5,3,4,4
47415,19460,4,4,5,4,5,4,3,0
47415,31077,5,5,5,5,5,5,5,0
47415,33764,5,5,5,4,5,5,5,5
47415,20242,5,4,5,5,5,5,5,0
47415,640,5,5,5,5,5,5,5,0
3488,16185,1,1,1,3,1,1,2,0
3488,16180,5,5,5,4,5,5,5,0
3488,16175,5,5,4,4,5,5,5,5
3488,5388,5,5,5,4,5,4,4,0
3488,16187,1,1,1,1,1,1,1,1
3488,261,5,5,3,5,4,4,4,4
3488,7885,5,5,5,5,5,5,5,0
3488,16189,4,3,5,4,5,4,4,0
3488,16183,5,5,5,5,5,5,5,0
3488,16167,5,5,5,4,5,5,5,0
3488,16171,5,5,5,4,5,5,4,0
3488,868,5,5,4,5,5,5,5,0
3488,16169,4,4,4,4,4,4,4,0
3488,16177,5,4,5,4,5,4,4,0
3488,16164,2,2,3,1,3,1,3,0
3488,16163,5,5,4,5,5,5,4,0
3488,16168,5,5,5,5,5,5,5,0
3488,16178,5,5,5,5,5,5,5,0
3488,3853,5,4,3,5,4,4,4,0
3488,16174,2,2,2,3,2,3,3,1
33365,27473,5,5,5,4,5,5,5,4
33365,9728,4,4,4,4,5,5,5,5
33365,39267,2,2,2,2,4,2,2,1
33365,41377,3,2,3,1,3,5,3,1
33365,4689,3,2,3,2,5,4,4,1
33365,8493,1,1,1,4,1,1,1,1
33365,14858,5,3,2,3,5,2,4,3
33365,11792,5,5,5,5,5,5,5,3
33365,16296,5,5,5,4,5,5,5,1
33365,18463,2,2,3,5,5,5,4,1
33365,9513,2,2,2,3,4,5,3,5
33365,41379,3,4,3,4,4,5,4,4
33365,41374,2,3,2,5,3,5,5,0
33365,19624,2,1,1,1,4,2,2,0
33365,18593,4,4,4,5,5,5,5,3
33365,720,5,5,5,5,5,5,5,4
33379,41452,4,5,4,4,4,4,4,4
33379,12530,5,5,5,5,5,5,5,5
33379,1666,3,3,2,4,4,4,4,4
33379,12517,4,4,4,5,5,4,4,0
33379,18002,4,4,4,5,5,5,4,0
33379,41469,4,3,3,4,3,3,3,2
33379,22455,4,4,4,5,3,5,5,4
33379,16372,2,1,2,4,5,2,2,0
33379,616,4,4,4,5,3,5,5,0
33379,893,5,5,5,5,5,5,5,5
33379,28583,3,4,3,3,3,3,4,2
33379,28786,4,4,4,5,5,5,5,5
33379,7382,5,5,4,5,5,5,5,0
33379,39809,3,4,5,3,5,1,2,2
33379,34389,4,5,5,5,5,5,5,5
33379,25895,5,5,5,5,5,5,5,4
33379,9378,5,4,5,5,5,5,5,0
33379,19944,5,5,5,5,5,4,5,5
9539,18002,5,4,5,5,5,4,5,0
9539,20686,4,4,4,3,4,4,4,3
9539,11815,4,4,4,3,4,4,5,4
9539,5668,2,2,2,3,2,3,1,2
9539,6888,3,3,4,4,4,2,4,4
9539,5885,5,5,5,5,5,5,5,5
9539,514,4,4,3,4,4,4,4,0
9539,6675,3,2,4,4,4,4,3,4
9539,11469,5,5,5,5,5,5,5,5
9539,3453,4,3,4,4,4,4,4,4
9539,16158,5,5,4,5,4,5,5,4
9539,19521,4,3,4,3,3,4,3,3
9539,9576,5,4,4,5,4,4,3,3
9539,6747,5,5,5,5,5,4,5,5
9539,17727,4,4,4,4,5,4,5,4
3413,260,5,5,4,5,4,4,4,0
3413,15523,4,4,5,5,5,4,5,0
3413,15530,4,4,4,4,5,3,3,3
3413,4506,4,4,3,5,4,1,3,3
3413,15182,4,4,3,4,3,3,3,0
3413,5679,5,5,5,5,5,5,5,0
3413,9134,4,4,5,5,5,5,4,0
3413,4206,3,4,4,5,4,4,3,0
3413,15533,3,3,5,3,5,3,4,3
3413,4934,4,4,4,5,4,4,4,0
3413,7499,4,4,4,5,4,5,4,0
3413,6112,4,4,4,5,4,4,3,0
3413,15511,4,4,4,5,4,4,4,0
3413,15526,5,5,5,5,5,3,5,0
3413,3001,5,5,5,4,5,5,5,3
3413,6411,5,5,5,5,5,5,5,0
3413,15528,3,3,3,2,4,3,3,0
3413,15541,1,3,2,5,2,3,2,2
3413,15539,2,2,2,4,4,1,1,0
3413,12404,4,4,4,5,4,3,4,3
3410,5986,4,3,4,4,5,5,5,4
3410,14722,4,4,4,4,5,5,5,2
3410,14144,3,2,3,2,5,3,2,2
3410,7212,5,5,5,5,5,5,5,0
3410,15460,2,2,4,5,4,3,4,3
3410,15483,5,5,5,5,5,4,4,4
3410,9478,4,4,3,5,5,4,3,3
3410,15464,3,3,2,5,4,4,3,3
3410,15473,4,4,4,3,5,4,3,4
3410,260,4,5,4,5,5,5,5,4
3410,1346,5,5,5,5,5,5,5,4
3410,6069,5,5,5,5,5,5,5,5
3410,4650,4,3,4,3,5,4,3,4
3410,8320,3,2,5,3,4,5,4,3
3410,15481,5,4,5,5,5,5,5,4
3410,15471,2,2,3,2,3,4,3,0
3410,15476,5,5,5,5,5,5,5,5
32244,5826,3,4,4,3,4,5,4,0
32244,1635,4,4,4,5,3,2,2,0
32244,604,4,4,4,5,4,4,4,0
32244,14090,4,5,4,5,4,4,3,0
32244,5248,4,4,4,4,4,4,4,4
32244,6916,4,4,4,5,4,4,4,5
32244,29092,2,2,2,3,2,2,1,5
32244,10315,4,5,4,4,4,4,4,4
32244,17750,3,4,4,1,4,4,4,4
32244,36598,4,5,4,5,4,5,5,0
32244,4676,4,5,5,5,4,4,4,0
32244,10047,1,1,1,2,1,3,1,0
32244,11832,4,4,4,4,4,4,4,0
32244,2007,3,3,2,4,2,4,2,4
32244,7400,4,4,4,4,4,4,3,0
32244,19389,4,3,4,4,4,4,4,0
32244,6892,4,5,4,5,4,5,5,0
32244,16604,4,5,5,5,4,4,4,0
3428,7241,5,4,5,4,5,4,4,4
3428,10874,3,3,3,3,4,4,4,4
3428,11911,2,2,3,3,4,3,3,4
3428,3670,4,4,4,4,4,4,4,4
3428,10877,4,4,4,3,4,3,4,3
3428,5923,5,5,5,5,5,5,5,5
3428,10871,4,4,4,4,4,4,4,4
3428,260,5,4,5,5,5,4,4,5
3428,10876,4,4,3,3,4,4,4,4
3428,15625,5,4,5,4,5,5,5,5
3428,3796,5,5,5,4,5,5,5,5
3428,10944,4,4,3,3,4,4,4,4
3428,15629,5,4,5,5,5,5,5,5
3428,15622,3,3,4,3,4,5,4,4
3428,10872,5,5,5,5,5,5,5,5
3428,10879,5,4,4,4,4,4,4,4
3428,15616,5,5,5,4,5,4,4,4
3442,15863,4,4,4,5,5,3,3,0
3442,6271,5,4,5,5,5,5,5,5
3442,6782,5,5,5,5,5,5,5,5
3442,15862,5,5,5,5,3,5,5,3
3442,4508,5,5,5,5,5,5,5,0
3442,5909,5,5,4,4,5,4,5,0
3442,5357,5,4,5,3,5,5,5,3
3442,12532,4,3,4,3,3,4,4,3
3442,9106,5,4,4,4,5,5,4,0
3442,4587,4,5,4,4,5,5,5,0
3442,1642,5,5,5,5,5,5,5,5
3442,15857,4,3,2,4,3,5,4,1
3442,15860,5,4,4,5,5,5,5,3
3442,4955,5,4,5,4,3,4,4,3
3442,6158,4,3,5,5,4,3,3,0
3442,10207,4,5,4,4,4,3,3,2
3442,11054,5,5,5,5,5,5,5,3
3442,260,2,2,4,5,2,1,2,3
3442,4243,3,4,3,3,4,3,2,0
3442,15855,4,4,3,5,4,3,3,0
3442,3569,5,4,5,5,5,5,5,4
3442,14399,5,4,5,5,5,5,5,0
32250,3015,5,5,5,5,5,5,5,5
32250,22181,5,5,5,5,5,4,5,5
32250,30794,5,5,5,5,5,5,5,5
32250,12958,5,5,5,3,5,5,5,3
32250,5576,3,2,2,3,1,4,3,0
32250,3610,5,5,4,5,5,5,5,0
32250,3008,5,5,5,4,5,5,5,5
32250,12558,4,4,4,5,5,5,4,4
32250,36639,4,4,3,3,4,3,3,5
32250,18615,4,4,4,5,5,5,5,5
32250,36638,2,1,3,4,4,1,1,4
32250,3909,3,2,1,3,1,3,2,4
32250,16358,5,4,5,5,5,5,5,4
32250,12843,4,4,4,5,5,5,4,5
32250,36646,4,3,3,5,4,4,5,0
32250,26077,4,4,3,3,4,5,3,4
32250,27047,4,5,4,4,4,2,4,0
32250,4169,4,5,5,5,5,5,4,5
32250,9433,4,5,4,4,3,5,4,4
32250,3417,4,3,5,4,5,1,5,5
32250,224,5,5,4,5,5,5,5,4
32250,17036,5,5,5,5,5,5,5,5
32250,1635,4,5,3,5,4,5,5,3
32250,36637,4,4,4,5,5,5,5,4
32250,10648,4,3,3,4,4,5,4,4
9505,7395,4,4,4,5,5,4,3,4
9505,20505,4,3,3,4,3,3,3,4
9505,6624,5,5,5,5,5,5,5,0
9505,18054,5,5,5,4,5,5,5,0
9505,20507,4,4,3,4,4,3,4,3
9505,20494,3,3,3,5,3,3,3,0
9505,3420,5,5,5,5,5,5,5,3
9505,604,5,5,5,5,5,5,5,4
9505,20481,3,5,5,5,5,5,5,5
9505,20486,4,4,3,4,5,2,4,0
9505,20514,5,4,4,4,4,4,4,4
9505,16153,5,5,5,4,4,4,4,0
9505,20510,5,5,5,4,5,5,5,5
9505,8577,3,3,4,5,4,4,4,3
9505,20500,4,4,4,3,5,4,4,5
9505,20488,3,3,3,4,4,2,2,2
9505,20502,4,4,4,3,5,4,4,4
9505,11459,5,1,3,2,3,2,2,0
9505,9451,4,4,2,5,3,4,4,0
41687,10897,5,5,5,5,5,5,5,5
41687,17603,4,4,5,4,5,3,3,0
41687,36450,4,3,4,4,4,1,1,4
41687,40972,4,4,4,4,4,4,4,3
41687,6260,5,5,5,5,5,5,5,5
41687,3879,5,5,5,5,5,5,5,5
41687,19546,5,5,5,5,5,5,5,5
41687,14993,5,5,5,5,5,5,5,5
41687,9109,5,5,5,5,5,5,5,5
41687,14383,5,5,5,5,5,5,5,4
41687,28234,5,5,5,5,5,5,5,5
41687,36318,5,5,5,5,5,5,5,5
41687,13508,2,1,1,1,1,1,1,1
41687,13192,5,4,5,5,5,4,5,3
41687,40982,4,5,5,5,5,5,5,3
41687,26094,4,3,5,5,5,4,4,0
41687,9970,5,4,5,5,5,4,4,0
41687,36167,5,5,5,5,5,5,5,4
44778,17787,3,3,4,1,5,5,4,2
44778,40850,4,5,4,4,4,4,4,0
44778,40698,4,4,4,4,4,5,4,2
44778,37246,4,4,4,4,4,5,5,0
44778,46895,4,5,2,5,3,4,3,0
44778,11012,3,3,3,5,3,4,2,0
44778,27230,4,4,5,3,5,4,4,0
44778,46889,4,4,4,2,4,5,5,2
44778,23033,5,5,4,5,4,5,5,0
44778,42759,3,3,3,5,4,3,3,1
44778,24478,3,3,3,5,3,4,2,0
44778,46884,4,4,5,4,4,4,4,3
44778,2334,5,5,3,2,4,5,5,2
44778,42997,4,4,3,2,4,4,4,0
44778,30258,2,2,3,3,3,4,2,3
44778,46896,3,3,5,1,5,5,3,4
44778,42830,5,5,5,4,5,5,5,2
44778,2289,4,5,2,4,4,5,4,3
3501,16298,5,5,5,5,5,5,5,5
3501,16285,4,5,4,5,5,4,5,0
3501,9441,4,4,4,5,5,4,5,5
3501,16280,5,5,5,5,5,5,5,5
3501,4004,4,5,5,5,5,2,5,0
3501,16288,4,4,5,4,5,3,3,0
3501,16301,5,5,5,2,5,4,4,0
3501,9739,5,5,5,5,5,5,5,5
3501,16302,4,5,5,5,5,5,5,0
3501,16275,5,5,5,4,5,5,5,5
3501,5359,5,5,5,5,5,3,5,0
3501,5003,4,5,4,5,5,4,5,5
3501,7791,4,4,5,2,5,5,5,2
3501,16273,3,3,2,5,4,3,4,2
3501,16283,4,5,4,3,4,5,5,4
45882,44647,5,4,5,3,3,3,5,4
45882,16965,4,3,4,3,5,4,5,0
45882,2291,4,3,4,4,5,3,4,0
45882,690,4,3,4,4,4,3,4,0
45882,44649,4,4,5,4,5,3,4,0
45882,45553,2,2,2,4,4,3,1,0
45882,45558,4,4,4,4,5,5,5,0
45882,11177,4,4,5,5,5,5,5,0
45882,44650,4,3,4,4,5,3,4,0
45882,27528,4,4,4,4,5,5,5,0
45882,37596,4,4,3,5,5,5,4,0
45882,6586,4,4,5,4,5,5,5,4
45882,1980,4,4,3,4,5,5,4,0
45882,2187,4,3,5,4,3,5,3,3
45882,45554,4,4,4,3,4,4,4,0
45882,19552,2,3,3,4,4,3,3,0
44753,5680,3,3,2,4,3,3,3,0
44753,20311,5,5,5,5,5,5,5,3
44753,38466,5,5,4,3,4,4,4,3
44753,46404,3,4,3,4,2,4,4,3
44753,39553,4,4,3,4,3,4,4,3
44753,5703,2,2,2,2,2,3,3,0
44753,37269,1,2,2,3,3,2,2,0
44753,38362,5,4,5,4,5,4,5,0
44753,4926,4,4,4,4,3,4,4,3
44753,46412,1,1,1,3,2,2,2,0
44753,46423,1,1,4,5,3,2,3,0
44753,23430,4,4,4,3,4,4,3,3
44753,36108,5,5,5,4,5,4,4,0
44753,22147,4,4,4,4,4,4,3,2
44753,36671,3,3,2,3,2,4,4,0
44753,16251,4,4,4,4,5,4,4,0
44753,16772,3,4,4,2,3,3,3,3
44753,8776,4,4,4,3,3,3,3,0
44753,39319,2,2,2,4,3,2,2,0
44753,36774,3,4,3,4,3,4,3,0
44753,31464,2,3,2,3,3,3,2,0
44753,6837,2,2,2,1,3,2,2,0
44753,33769,4,4,4,4,3,3,4,0
44753,46408,2,3,4,4,4,3,4,0
44753,36424,4,3,4,2,4,3,3,0
44753,12150,4,5,4,4,3,3,3,0
44753,10194,4,5,4,3,3,3,3,0
44753,5222,3,3,3,4,3,2,2,0
44753,30907,3,3,2,4,3,3,3,0
44753,46413,2,3,2,4,3,4,4,3
45868,46302,2,2,3,3,2,2,2,2
45868,10270,5,4,5,5,5,5,5,5
45868,13745,4,5,5,5,5,5,5,1
45868,28872,4,3,4,4,4,4,4,4
45868,12676,5,5,5,5,4,4,5,0
45868,3001,5,5,5,5,5,5,5,5
45868,2367,4,4,4,4,4,4,4,4
45868,29922,5,5,5,5,5,5,5,5
45868,1894,4,4,4,5,5,4,5,4
45868,46122,1,1,1,2,1,2,2,2
45868,46313,2,2,2,2,2,2,2,0
45868,7923,4,5,5,5,5,5,5,0
45868,46317,3,4,4,3,4,4,3,2
45868,46321,3,3,3,3,4,3,3,3
45868,9548,4,5,4,5,4,5,4,0
45868,39037,3,3,3,3,3,4,3,0
45868,2416,4,4,4,4,4,3,3,3
45868,46316,5,5,5,5,5,5,5,5
45868,36520,5,5,5,5,5,5,5,5
45868,36686,3,4,4,4,4,4,4,4
45868,25625,3,3,3,4,2,3,3,3
17822,32255,4,4,4,5,5,3,4,3
17822,5004,4,5,4,4,4,4,4,5
17822,815,4,4,4,4,4,4,4,5
17822,23213,4,5,3,5,4,5,5,4
17822,32589,5,5,5,5,5,4,4,5
17822,786,4,5,4,5,5,5,4,4
17822,32592,4,5,5,5,5,5,4,3
17822,613,4,5,4,5,4,5,5,5
17822,19038,2,3,3,2,3,5,4,3
17822,32574,4,4,5,5,5,5,5,5
17822,12143,4,5,5,5,4,4,4,5
17822,4778,3,4,3,4,4,3,2,4
17822,856,3,4,2,5,4,3,3,4
17822,32577,5,4,5,5,5,3,5,5
17822,32578,5,4,5,4,5,5,5,3
17822,16460,2,3,3,4,3,2,2,3
17822,9271,4,4,3,5,5,5,4,4
17822,32252,4,4,4,4,4,3,3,4
17822,12441,4,4,2,4,4,3,4,4
17822,16924,4,5,4,5,4,4,4,2
17822,32590,3,3,3,4,3,2,3,4
17822,6399,4,4,4,4,5,2,4,4
18968,11144,2,3,3,5,4,3,3,5
18968,27013,2,1,1,5,4,3,2,0
18968,16513,4,3,5,2,5,4,5,0
18968,15857,5,5,5,5,5,5,5,5
18968,18244,2,3,1,1,4,5,2,0
18968,10177,5,5,5,5,5,5,5,4
18968,6974,2,3,2,5,4,5,2,0
18968,18207,5,5,5,5,5,5,5,5
18968,620,5,5,5,5,5,5,5,5
18968,13729,2,4,1,2,4,3,3,5
18968,4556,5,5,5,5,5,5,5,5
18968,8097,5,5,5,5,5,5,5,0
18968,13731,5,5,5,5,5,5,5,0
18968,3454,2,2,5,4,5,5,2,0
18968,16959,5,5,5,5,5,5,5,5
18968,18237,5,5,5,5,5,5,5,0
18968,18225,5,5,5,5,5,5,5,0
18968,3716,5,5,5,5,5,5,5,0
18968,609,5,5,5,5,5,5,5,5
18968,15918,5,5,5,5,5,5,5,0
18968,13275,5,5,5,5,5,5,5,0
18968,11957,4,5,5,5,5,5,3,0
18968,16105,5,5,5,5,5,5,5,0
18968,753,2,3,2,4,5,1,1,0
18968,18238,5,5,5,5,5,5,5,0
18968,10177,4,5,5,5,5,5,5,4
18968,18247,5,5,5,5,5,5,5,5
18968,439,5,5,5,5,5,5,5,0
18968,604,5,5,5,5,5,5,5,5
18968,636,5,5,5,5,5,5,5,5
18968,15719,2,3,1,5,3,3,2,0
18968,5626,5,5,5,5,5,5,5,0
18968,743,1,1,1,5,2,1,1,0
18968,2065,5,5,5,5,5,5,5,0
18968,18260,5,5,5,4,5,5,5,5
18968,8343,5,4,4,5,5,5,5,5
40000,36693,5,5,5,5,5,5,5,0
40000,46602,4,5,4,5,4,5,5,0
40000,723,3,4,3,4,3,5,3,0
40000,15568,4,5,4,5,5,5,4,4
40000,46598,5,5,5,5,5,5,5,5
40000,2487,4,3,4,5,4,4,4,3
40000,30650,3,4,4,3,2,4,3,3
40000,38971,5,5,5,5,5,5,5,0
40000,30482,3,5,4,4,4,5,4,1
40000,46605,4,5,5,5,5,5,5,0
40000,36339,5,5,5,5,5,5,5,5
40000,19985,5,5,5,5,5,5,5,5
40000,9498,3,3,3,3,3,4,4,0
40000,2187,4,5,5,4,5,4,4,0
40000,19698,3,4,4,3,4,5,4,0
40000,6861,3,3,3,5,4,3,3,0
40000,24744,3,3,2,3,3,3,3,1
47130,21663,5,5,5,4,5,3,3,0
47130,3014,5,5,5,5,5,5,5,5
47130,46701,1,1,2,3,3,3,1,0
47130,2209,3,3,2,5,3,5,4,2
47130,2366,3,2,3,2,3,3,3,0
47130,46698,3,3,3,5,3,3,3,0
47130,31994,5,5,5,5,5,5,5,5
47130,2187,4,5,4,4,4,5,4,4
47130,46691,4,4,4,3,4,5,4,0
47130,23551,4,4,4,5,5,5,5,0
47130,2281,4,3,4,4,4,4,3,0
47130,46696,5,5,5,5,5,5,5,0
47130,2014,5,4,5,3,5,5,5,5
47130,7475,3,2,2,2,4,4,3,0
47130,6455,5,4,5,5,5,5,4,0
47130,4474,5,5,4,5,5,5,5,5
47130,22172,4,5,4,5,4,4,3,0
46080,34315,3,3,3,5,2,3,3,0
46080,29556,3,3,3,3,4,3,4,0
46080,47140,4,4,5,5,4,4,4,2
46080,45648,4,5,4,3,4,5,5,0
46080,47134,3,3,4,5,4,5,5,3
46080,47135,5,5,4,5,5,5,5,0
46080,36466,3,3,3,2,4,3,3,0
46080,2748,3,3,3,5,3,3,3,0
46080,47136,4,3,4,5,2,4,5,0
46080,10209,3,2,4,3,3,1,3,1
46080,2575,4,3,3,4,3,3,3,0
46080,10279,5,4,4,4,5,5,5,0
46080,16940,2,2,2,5,2,1,2,0
46080,47133,5,5,4,5,4,3,3,2
46080,2103,3,3,3,4,4,3,3,0
46080,47150,5,5,5,3,5,5,5,0
46080,42773,4,4,4,4,5,4,5,0
46080,8878,3,3,3,5,4,2,3,0
46080,23344,3,4,3,3,4,4,4,0
46080,47147,5,5,5,3,5,5,5,0
46080,21079,5,5,5,4,5,4,5,0
46080,41795,5,5,5,5,5,5,5,0
46080,47156,3,2,2,3,3,3,3,0
46080,47153,4,2,4,5,2,3,3,2
46080,28471,3,3,2,5,2,4,4,3
46080,3702,2,2,2,5,3,3,4,0
33468,42310,2,3,3,3,3,1,2,4
33468,42303,2,2,1,3,2,3,4,2
33468,10262,3,3,3,3,3,3,3,3
33468,725,5,4,4,3,5,5,5,5
33468,710,5,5,5,5,5,5,5,5
33468,6644,4,4,5,5,5,4,5,5
33468,12493,5,5,5,5,5,5,5,5
33468,42313,2,2,2,2,3,2,2,1
33468,1667,4,3,4,4,5,3,4,1
33468,8046,4,3,3,1,5,5,3,5
33468,42299,5,5,4,3,5,5,5,5
33468,9882,4,5,4,5,5,5,5,5
33468,22509,4,4,5,5,5,5,5,1
33468,823,3,3,1,4,3,3,3,2
33468,42312,3,4,4,3,4,4,4,2
33468,42294,4,4,3,4,5,5,5,5
33468,42289,4,5,4,5,5,5,5,5
33468,42291,5,5,5,5,5,5,5,0
33468,5806,4,5,5,5,5,5,5,5
33468,42301,3,3,4,5,2,3,3,0
33468,9803,3,3,3,3,3,5,5,3
33468,703,5,5,5,5,5,5,5,1
33468,956,4,4,4,4,5,4,5,5
33468,13827,2,2,2,1,3,1,3,1
33468,31066,4,4,4,5,5,5,4,5
33468,11866,3,3,3,3,3,4,3,3
33468,14664,2,2,3,3,3,5,3,1
9494,10685,4,4,5,4,5,3,4,5
9494,20394,3,5,3,5,3,5,5,0
9494,11576,5,4,5,5,5,5,5,0
9494,20395,4,5,5,3,5,5,5,0
9494,20397,2,3,2,5,2,2,2,0
9494,20424,4,4,4,5,4,4,4,0
9494,20404,5,5,5,5,5,5,5,5
9494,20178,5,5,5,5,5,3,4,4
9494,20405,5,5,5,4,5,5,4,1
9494,20401,1,1,1,3,1,2,1,0
9494,20393,2,2,2,3,3,4,4,0
9494,20409,4,4,5,4,5,5,4,2
9494,20408,5,5,4,5,5,5,4,5
9494,20396,4,5,5,3,5,5,5,5
9494,5894,3,3,4,5,5,5,5,0
9494,18704,3,1,2,2,5,2,2,1
9494,20392,3,3,2,5,3,5,5,3
9494,20398,5,5,5,5,5,5,5,5
9494,12182,4,4,3,5,4,5,4,0
9494,20427,5,5,5,4,5,5,5,0
32301,2034,4,4,3,5,4,5,4,0
32301,5457,4,4,3,5,5,4,5,4
32301,36811,3,3,4,5,4,3,3,0
32301,15393,5,5,5,5,5,4,4,5
32301,29140,4,4,4,5,5,5,4,4
32301,2183,4,3,4,2,4,4,4,4
32301,3182,5,5,4,5,5,5,5,0
32301,10001,5,5,5,5,5,5,5,5
32301,2007,4,3,4,5,3,4,5,0
32301,2050,4,5,5,5,5,5,5,3
32301,36798,2,5,5,5,5,5,5,2
32301,5395,5,5,5,5,5,5,5,4
32301,2022,5,3,4,5,5,5,4,4
32301,2136,3,2,4,5,4,5,5,5
32301,5563,4,4,5,4,5,5,4,4
32301,2356,4,3,2,3,3,4,2,0
32301,5670,4,2,2,4,2,1,1,1
32301,36799,5,3,5,4,2,2,4,0
32301,5414,5,5,5,3,5,4,4,5
32301,1667,4,5,4,5,5,5,5,0
32301,36809,4,4,5,5,4,5,5,0
32301,13042,4,3,4,4,5,4,5,4
32301,2004,5,4,5,5,5,5,5,5
32301,2002,5,5,5,5,5,5,5,0
3532,16484,5,5,5,4,5,5,5,0
3532,16480,5,5,4,5,4,5,5,0
3532,262,3,3,4,5,3,4,2,3
3532,16486,5,4,5,5,5,4,4,0
3532,16494,4,4,4,3,4,4,4,3
3532,16464,5,4,4,4,4,3,3,3
3532,16490,5,5,5,5,5,5,5,3
3532,16482,5,5,5,5,5,4,4,0
3532,16476,4,4,4,5,4,3,4,0
3532,8022,5,5,5,5,5,5,5,3
3532,6761,4,4,4,5,4,5,4,3
3532,16467,5,4,4,3,4,5,5,3
3532,16472,3,2,3,3,2,3,3,3
3532,16489,3,3,4,5,3,3,1,0
3532,16487,5,4,5,5,5,5,5,0
3532,13293,5,5,5,5,5,5,5,5
3532,9395,4,4,4,4,4,4,4,4
3532,16469,4,3,3,3,3,3,3,2
3532,16473,4,4,4,4,4,4,4,4
3532,16492,3,1,3,1,2,2,2,1
3532,16462,3,2,2,3,4,3,3,3
3532,16471,4,4,4,3,4,4,4,3
32334,36907,5,5,5,4,5,5,5,0
32334,36908,5,5,4,5,5,5,5,0
32334,36902,5,5,4,5,5,5,5,0
32334,3202,5,5,4,5,5,5,5,0
32334,14324,5,5,4,5,5,4,5,0
32334,36911,5,5,5,5,5,5,5,0
32334,33116,5,5,5,5,5,5,5,0
32334,36913,5,5,5,4,5,4,4,0
32334,36916,4,4,3,5,5,5,4,0
32334,36915,4,4,5,4,5,4,4,0
32334,5468,4,4,5,4,5,4,4,0
32334,36904,5,5,5,5,5,5,5,0
32334,8376,5,5,5,4,5,5,5,0
32334,3833,3,3,2,4,4,3,3,0
32334,23824,3,3,3,3,1,2,4,0
2083,4249,3,3,4,4,4,5,4,4
2083,19993,4,3,4,5,5,4,5,0
2083,20001,3,3,2,3,4,3,3,0
2083,4214,3,3,3,3,2,2,2,2
2083,20006,4,5,4,4,5,5,5,0
2083,20008,4,5,4,5,4,4,4,0
2083,19015,4,4,5,3,5,5,4,4
2083,19996,2,2,4,4,4,3,2,0
2083,19994,4,4,5,5,5,5,5,0
2083,20004,3,5,3,4,4,4,3,0
2083,4689,4,3,4,4,2,3,3,2
2083,20009,4,3,4,4,4,3,3,0
2083,3403,5,5,4,4,4,5,4,0
2083,19992,5,5,5,5,5,5,5,0
2083,10011,5,5,5,5,5,5,5,0
2083,20011,5,4,5,5,5,4,3,0
2083,10113,4,4,4,4,4,3,3,0
2083,19999,4,5,4,4,3,4,3,0
47158,4601,5,4,4,5,4,4,4,4
47158,44704,4,3,2,5,2,5,4,3
47158,38918,4,5,5,5,5,5,5,5
47158,24018,5,5,5,5,5,5,4,5
47158,8620,4,5,4,5,4,5,4,3
47158,33306,4,5,5,5,5,4,4,4
47158,47269,5,4,5,4,5,4,4,0
47158,47268,1,2,2,5,4,3,3,0
47158,36658,5,4,4,5,5,3,4,0
47158,13380,3,4,5,5,5,4,4,5
47158,47265,4,4,3,4,5,4,4,2
47158,12203,3,4,4,5,5,5,4,3
47158,14112,5,2,3,5,5,2,4,0
47158,29360,5,4,4,4,4,4,4,2
47158,26247,3,3,2,4,3,3,3,3
41566,40450,3,3,4,2,4,4,3,3
41566,40429,2,2,1,4,3,4,4,0
41566,6824,5,5,5,5,5,5,5,5
41566,17845,5,5,5,4,5,4,5,5
41566,40432,5,5,5,3,5,5,5,4
